0.005000 0.005000 0.000276 0.004974
0.005000 0.015000 0.000263 0.004969
0.005000 0.025000 0.000244 0.004960
0.005000 0.035000 0.000279 0.004945
0.005000 0.045000 0.000285 0.004925
0.005000 0.055000 0.000292 0.004901
0.005000 0.065000 0.000283 0.004872
0.005000 0.075000 0.000287 0.004838
0.005000 0.085000 0.000275 0.004799
0.005000 0.095000 0.000259 0.004755
0.005000 0.105000 0.000236 0.004707
0.005000 0.115000 0.000265 0.004654
0.005000 0.125000 0.000267 0.004596
0.005000 0.135000 0.000270 0.004534
0.005000 0.145000 0.000259 0.004468
0.005000 0.155000 0.000261 0.004397
0.005000 0.165000 0.000248 0.004321
0.005000 0.175000 0.000232 0.004242
0.005000 0.185000 0.000209 0.004158
0.005000 0.195000 0.000232 0.004070
0.005000 0.205000 0.000231 0.003978
0.005000 0.215000 0.000232 0.003883
0.005000 0.225000 0.000220 0.003783
0.005000 0.235000 0.000219 0.003680
0.005000 0.245000 0.000206 0.003573
0.005000 0.255000 0.000190 0.003462
0.005000 0.265000 0.000169 0.003348
0.005000 0.275000 0.000184 0.003231
0.005000 0.285000 0.000181 0.003111
0.005000 0.295000 0.000179 0.002987
0.005000 0.305000 0.000167 0.002861
0.005000 0.315000 0.000163 0.002731
0.005000 0.325000 0.000151 0.002599
0.005000 0.335000 0.000136 0.002465
0.005000 0.345000 0.000118 0.002328
0.005000 0.355000 0.000125 0.002189
0.005000 0.365000 0.000119 0.002047
0.005000 0.375000 0.000114 0.001904
0.005000 0.385000 0.000103 0.001759
0.005000 0.395000 0.000097 0.001611
0.005000 0.405000 0.000086 0.001463
0.005000 0.415000 0.000074 0.001313
0.005000 0.425000 0.000060 0.001161
0.005000 0.435000 0.000058 0.001009
0.005000 0.445000 0.000050 0.000855
0.005000 0.455000 0.000042 0.000701
0.005000 0.465000 0.000032 0.000546
0.005000 0.475000 0.000024 0.000390
0.005000 0.485000 0.000014 0.000234
0.005000 0.495000 0.000005 0.000078
0.015000 0.005000 0.000635 0.014773
0.015000 0.015000 0.000590 0.014759
0.015000 0.025000 0.000655 0.014729
0.015000 0.035000 0.000663 0.014686
0.015000 0.045000 0.000705 0.014628
0.015000 0.055000 0.000690 0.014555
0.015000 0.065000 0.000706 0.014468
0.015000 0.075000 0.000680 0.014367
0.015000 0.085000 0.000651 0.014251
0.015000 0.095000 0.000588 0.014122
