0.005000 0.005000 0.004999 0.004974
0.005000 0.015000 0.004994 0.004969
0.005000 0.025000 0.004984 0.004960
0.005000 0.035000 0.004970 0.004945
0.005000 0.045000 0.004950 0.004925
0.005000 0.055000 0.004925 0.004901
0.005000 0.065000 0.004896 0.004872
0.005000 0.075000 0.004862 0.004838
0.005000 0.085000 0.004823 0.004799
0.005000 0.095000 0.004779 0.004755
0.005000 0.105000 0.004730 0.004707
0.005000 0.115000 0.004677 0.004654
0.005000 0.125000 0.004619 0.004596
0.005000 0.135000 0.004557 0.004534
0.005000 0.145000 0.004490 0.004468
0.005000 0.155000 0.004419 0.004397
0.005000 0.165000 0.004343 0.004321
0.005000 0.175000 0.004263 0.004242
0.005000 0.185000 0.004179 0.004158
0.005000 0.195000 0.004091 0.004070
0.005000 0.205000 0.003998 0.003978
0.005000 0.215000 0.003902 0.003883
0.005000 0.225000 0.003802 0.003783
0.005000 0.235000 0.003698 0.003680
0.005000 0.245000 0.003590 0.003573
0.005000 0.255000 0.003479 0.003462
0.005000 0.265000 0.003365 0.003348
0.005000 0.275000 0.003247 0.003231
0.005000 0.285000 0.003126 0.003111
0.005000 0.295000 0.003002 0.002987
0.005000 0.305000 0.002875 0.002861
0.005000 0.315000 0.002745 0.002731
0.005000 0.325000 0.002612 0.002599
0.005000 0.335000 0.002477 0.002465
0.005000 0.345000 0.002340 0.002328
0.005000 0.355000 0.002200 0.002189
0.005000 0.365000 0.002057 0.002047
0.005000 0.375000 0.001913 0.001904
0.005000 0.385000 0.001767 0.001759
0.005000 0.395000 0.001620 0.001611
0.005000 0.405000 0.001470 0.001463
0.005000 0.415000 0.001319 0.001313
0.005000 0.425000 0.001167 0.001161
0.005000 0.435000 0.001014 0.001009
0.005000 0.445000 0.000860 0.000855
0.005000 0.455000 0.000704 0.000701
0.005000 0.465000 0.000549 0.000546
0.005000 0.475000 0.000392 0.000390
0.005000 0.485000 0.000236 0.000234
0.005000 0.495000 0.000079 0.000078
0.015000 0.005000 0.014798 0.014773
0.015000 0.015000 0.014783 0.014759
0.015000 0.025000 0.014754 0.014729
0.015000 0.035000 0.014710 0.014686
0.015000 0.045000 0.014652 0.014628
0.015000 0.055000 0.014579 0.014555
0.015000 0.065000 0.014492 0.014468
0.015000 0.075000 0.014391 0.014367
0.015000 0.085000 0.014275 0.014251
0.015000 0.095000 0.014145 0.014122
0.015000 0.105000 0.014002 0.013978
0.015000 0.115000 0.013844 0.013821
0.015000 0.125000 0.013673 0.013650
0.015000 0.135000 0.013488 0.013466
0.015000 0.145000 0.013290 0.013268
0.015000 0.155000 0.013079 0.013058
0.015000 0.165000 0.012855 0.012834
0.015000 0.175000 0.012619 0.012598
0.015000 0.185000 0.012369 0.012349
0.015000 0.195000 0.012108 0.012088
0.015000 0.205000 0.011835 0.011815
0.015000 0.215000 0.011550 0.011531
0.015000 0.225000 0.011254 0.011235
0.015000 0.235000 0.010946 0.010928
0.015000 0.245000 0.010628 0.010610
0.015000 0.255000 0.010299 0.010282
0.015000 0.265000 0.009960 0.009944
0.015000 0.275000 0.009611 0.009596
0.015000 0.285000 0.009253 0.009238
0.015000 0.295000 0.008886 0.008871
0.015000 0.305000 0.008510 0.008496
0.015000 0.315000 0.008125 0.008112
0.015000 0.325000 0.007733 0.007720
0.015000 0.335000 0.007333 0.007320
0.015000 0.345000 0.006925 0.006914
0.015000 0.355000 0.006511 0.006500
0.015000 0.365000 0.006090 0.006080
0.015000 0.375000 0.005664 0.005654
0.015000 0.385000 0.005231 0.005223
0.015000 0.395000 0.004794 0.004786
0.015000 0.405000 0.004352 0.004344
0.015000 0.415000 0.003905 0.003899
0.015000 0.425000 0.003455 0.003449
0.015000 0.435000 0.003001 0.002996
0.015000 0.445000 0.002544 0.002540
0.015000 0.455000 0.002085 0.002082
0.015000 0.465000 0.001624 0.001621
0.015000 0.475000 0.001161 0.001159
0.015000 0.485000 0.000697 0.000696
0.015000 0.495000 0.000232 0.000232
0.025000 0.005000 0.024396 0.024372
0.025000 0.015000 0.024372 0.024348
0.025000 0.025000 0.024324 0.024300
0.025000 0.035000 0.024252 0.024228
0.025000 0.045000 0.024156 0.024132
0.025000 0.055000 0.024036 0.024012
0.025000 0.065000 0.023892 0.023869
0.025000 0.075000 0.023725 0.023702
0.025000 0.085000 0.023534 0.023511
0.025000 0.095000 0.023321 0.023297
0.025000 0.105000 0.023084 0.023061
0.025000 0.115000 0.022824 0.022801
0.025000 0.125000 0.022542 0.022520
0.025000 0.135000 0.022237 0.022215
0.025000 0.145000 0.021911 0.021889
0.025000 0.155000 0.021563 0.021542
0.025000 0.165000 0.021194 0.021173
0.025000 0.175000 0.020804 0.020783
0.025000 0.185000 0.020393 0.020373
0.025000 0.195000 0.019962 0.019942
0.025000 0.205000 0.019512 0.019492
0.025000 0.215000 0.019042 0.019023
0.025000 0.225000 0.018553 0.018535
0.025000 0.235000 0.018046 0.018029
0.025000 0.245000 0.017522 0.017504
0.025000 0.255000 0.016980 0.016963
0.025000 0.265000 0.016421 0.016405
0.025000 0.275000 0.015846 0.015830
0.025000 0.285000 0.015255 0.015240
0.025000 0.295000 0.014650 0.014635
0.025000 0.305000 0.014030 0.014016
0.025000 0.315000 0.013396 0.013382
0.025000 0.325000 0.012749 0.012736
0.025000 0.335000 0.012089 0.012077
0.025000 0.345000 0.011417 0.011406
0.025000 0.355000 0.010734 0.010724
0.025000 0.365000 0.010041 0.010031
0.025000 0.375000 0.009337 0.009328
0.025000 0.385000 0.008624 0.008616
0.025000 0.395000 0.007903 0.007895
0.025000 0.405000 0.007174 0.007167
0.025000 0.415000 0.006438 0.006432
0.025000 0.425000 0.005696 0.005690
0.025000 0.435000 0.004948 0.004943
0.025000 0.445000 0.004195 0.004191
0.025000 0.455000 0.003438 0.003434
0.025000 0.465000 0.002677 0.002675
0.025000 0.475000 0.001914 0.001912
0.025000 0.485000 0.001149 0.001148
0.025000 0.495000 0.000383 0.000383
0.035000 0.005000 0.033795 0.033771
0.035000 0.015000 0.033761 0.033738
0.035000 0.025000 0.033695 0.033671
0.035000 0.035000 0.033595 0.033571
0.035000 0.045000 0.033462 0.033438
0.035000 0.055000 0.033296 0.033272
0.035000 0.065000 0.033097 0.033073
0.035000 0.075000 0.032865 0.032842
0.035000 0.085000 0.032601 0.032578
0.035000 0.095000 0.032305 0.032282
0.035000 0.105000 0.031977 0.031954
0.035000 0.115000 0.031617 0.031595
0.035000 0.125000 0.031226 0.031204
0.035000 0.135000 0.030804 0.030783
0.035000 0.145000 0.030352 0.030331
0.035000 0.155000 0.029870 0.029849
0.035000 0.165000 0.029359 0.029338
0.035000 0.175000 0.028818 0.028798
0.035000 0.185000 0.028249 0.028229
0.035000 0.195000 0.027652 0.027633
0.035000 0.205000 0.027028 0.027009
0.035000 0.215000 0.026378 0.026359
0.035000 0.225000 0.025701 0.025683
0.035000 0.235000 0.024999 0.024981
0.035000 0.245000 0.024272 0.024255
0.035000 0.255000 0.023521 0.023504
0.035000 0.265000 0.022747 0.022731
0.035000 0.275000 0.021951 0.021935
0.035000 0.285000 0.021132 0.021118
0.035000 0.295000 0.020293 0.020279
0.035000 0.305000 0.019434 0.019421
0.035000 0.315000 0.018556 0.018543
0.035000 0.325000 0.017660 0.017647
0.035000 0.335000 0.016746 0.016734
0.035000 0.345000 0.015815 0.015804
0.035000 0.355000 0.014869 0.014859
0.035000 0.365000 0.013909 0.013899
0.035000 0.375000 0.012934 0.012925
0.035000 0.385000 0.011947 0.011939
0.035000 0.395000 0.010948 0.010940
0.035000 0.405000 0.009938 0.009931
0.035000 0.415000 0.008919 0.008912
0.035000 0.425000 0.007890 0.007885
0.035000 0.435000 0.006854 0.006849
0.035000 0.445000 0.005811 0.005807
0.035000 0.455000 0.004762 0.004759
0.035000 0.465000 0.003709 0.003706
0.035000 0.475000 0.002652 0.002650
0.035000 0.485000 0.001592 0.001591
0.035000 0.495000 0.000531 0.000531
0.045000 0.005000 0.042993 0.042970
0.045000 0.015000 0.042951 0.042927
0.045000 0.025000 0.042866 0.042843
