0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
1.010101e-02 1.482237e-01 -9.399229e-01 1.277140e-01 2.154074e+00
2.020202e-02 3.575716e-01 -7.749383e-01 3.110156e-01 2.174498e+00
3.030303e-02 4.767754e-01 -5.637896e-01 4.210515e-01 2.207808e+00
4.040404e-02 5.755954e-01 -4.071584e-01 5.209585e-01 2.262694e+00
5.050505e-02 6.604000e-01 -2.823866e-01 6.129990e-01 2.320559e+00
6.060606e-02 7.312884e-01 -1.834785e-01 6.947284e-01 2.375015e+00
7.070707e-02 7.866941e-01 -1.087486e-01 7.620047e-01 2.421541e+00
8.080808e-02 8.257326e-01 -5.699546e-02 8.114949e-01 2.456894e+00
9.090909e-02 8.496176e-01 -2.546102e-02 8.428237e-01 2.480009e+00
1.010101e-01 8.618169e-01 -9.283342e-03 8.592330e-01 2.492505e+00
1.111111e-01 8.668020e-01 -2.620240e-03 8.660544e-01 2.497844e+00
1.212121e-01 8.683524e-01 -5.326250e-04 8.681984e-01 2.499556e+00
1.313131e-01 8.686949e-01 -6.906629e-05 8.686748e-01 2.499942e+00
1.414141e-01 8.687427e-01 -4.281411e-06 8.687414e-01 2.499996e+00
1.515152e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
1.616162e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
1.717172e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
1.818182e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
1.919192e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.020202e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.121212e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.222222e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.323232e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.424242e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.525253e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.626263e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.727273e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.828283e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
2.929293e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
3.030303e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
3.131313e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
3.232323e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
3.333333e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
3.434343e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
3.535354e-01 8.687458e-01 0.000000e+00 8.687458e-01 2.500000e+00
3.636364e-01 8.687456e-01 2.640492e-07 8.687455e-01 2.500000e+00
3.737374e-01 8.687414e-01 5.978362e-06 8.687397e-01 2.499995e+00
3.838384e-01 8.686995e-01 6.288597e-05 8.686812e-01 2.499947e+00
3.939394e-01 8.684421e-01 4.120862e-04 8.683223e-01 2.499655e+00
4.040404e-01 8.673406e-01 1.900771e-03 8.667931e-01 2.498422e+00
4.141414e-01 8.638338e-01 6.616492e-03 8.619603e-01 2.494578e+00
4.242424e-01 8.551379e-01 1.824486e-02 8.501228e-01 2.485338e+00
4.343434e-01 8.377318e-01 4.144916e-02 8.268584e-01 2.467551e+00
4.444444e-01 8.086915e-01 8.030218e-02 7.890026e-01 2.439134e+00
4.545455e-01 7.670654e-01 1.367944e-01 7.364255e-01 2.400139e+00
4.646465e-01 7.143277e-01 2.103596e-01 6.722603e-01 2.352773e+00
4.747475e-01 6.537805e-01 2.983621e-01 6.016524e-01 2.300667e+00
4.848485e-01 5.895172e-01 3.968329e-01 5.301443e-01 2.248214e+00
4.949495e-01 5.255347e-01 5.008858e-01 4.625807e-01 2.200524e+00
5.050505e-01 4.651665e-01 6.047205e-01 4.026696e-01 2.164116e+00
5.151515e-01 4.107453e-01 7.015231e-01 3.529159e-01 2.148021e+00
5.252525e-01 3.633951e-01 7.837896e-01 3.145672e-01 2.164085e+00
5.353535e-01 3.228870e-01 8.439962e-01 2.871848e-01 2.223571e+00
5.454545e-01 2.872281e-01 8.726219e-01 2.672109e-01 2.325772e+00
5.555556e-01 2.520925e-01 8.498586e-01 2.459754e-01 2.439337e+00
5.656566e-01 2.131522e-01 7.439531e-01 2.129272e-01 2.497361e+00
5.757576e-01 1.724369e-01 5.413728e-01 1.678860e-01 2.434022e+00
5.858586e-01 1.390339e-01 2.953957e-01 1.257389e-01 2.260938e+00
5.959596e-01 1.193997e-01 1.108531e-01 1.002144e-01 2.098297e+00
6.060606e-01 1.113687e-01 2.828091e-02 9.015494e-02 2.023795e+00
