0.000000e+00 1.000000e+00 0.000000e+00 1.000000e+00 2.500000e+00
1.010101e-02 1.135768e-01 -1.086940e+00 8.966471e-02 1.973659e+00
2.020202e-02 2.542706e-01 -9.483530e-01 2.027316e-01 1.993266e+00
3.030303e-02 3.212504e-01 -7.785706e-01 2.603679e-01 2.026207e+00
4.040404e-02 3.723482e-01 -6.559882e-01 3.089189e-01 2.074127e+00
5.050505e-02 4.162268e-01 -5.559946e-01 3.534808e-01 2.123126e+00
6.060606e-02 4.560370e-01 -4.697944e-01 3.959883e-01 2.170813e+00
7.070707e-02 4.930136e-01 -3.934360e-01 4.371288e-01 2.216616e+00
8.080808e-02 5.275785e-01 -3.250336e-01 4.769806e-01 2.260236e+00
9.090909e-02 5.597442e-01 -2.637275e-01 5.152587e-01 2.301313e+00
1.010101e-01 5.892980e-01 -2.092108e-01 5.514387e-01 2.339388e+00
1.111111e-01 6.159110e-01 -1.614668e-01 5.848525e-01 2.373933e+00
1.212121e-01 6.392283e-01 -1.205898e-01 6.147891e-01 2.404419e+00
1.313131e-01 6.589565e-01 -8.663554e-02 6.406137e-01 2.430410e+00
1.414141e-01 6.749482e-01 -5.949311e-02 6.618955e-01 2.451653e+00
1.515152e-01 6.872675e-01 -3.878843e-02 6.785156e-01 2.468164e+00
1.616162e-01 6.962141e-01 -2.384631e-02 6.907186e-01 2.480266e+00
1.717172e-01 7.022922e-01 -1.373015e-02 6.990794e-01 2.488563e+00
1.818182e-01 7.061278e-01 -7.355802e-03 7.043885e-01 2.493842e+00
1.919192e-01 7.083616e-01 -3.644229e-03 7.074940e-01 2.496938e+00
2.020202e-01 7.095554e-01 -1.659828e-03 7.091587e-01 2.498602e+00
2.121212e-01 7.101379e-01 -6.910809e-04 7.099724e-01 2.499417e+00
2.222222e-01 7.103961e-01 -2.614696e-04 7.103333e-01 2.499779e+00
2.323232e-01 7.104994e-01 -8.911427e-05 7.104779e-01 2.499924e+00
2.424242e-01 7.105360e-01 -2.608645e-05 7.105291e-01 2.499976e+00
2.525253e-01 7.105454e-01 -1.908181e-06 7.105423e-01 2.499989e+00
2.626263e-01 7.105397e-01 1.891659e-05 7.105343e-01 2.499981e+00
2.727273e-01 7.105119e-01 6.811415e-05 7.104953e-01 2.499942e+00
2.828283e-01 7.104313e-01 2.028399e-04 7.103826e-01 2.499829e+00
2.929293e-01 7.102273e-01 5.424475e-04 7.100973e-01 2.499542e+00
3.030303e-01 7.097618e-01 1.317034e-03 7.094465e-01 2.498890e+00
3.131313e-01 7.087972e-01 2.921124e-03 7.081004e-01 2.497542e+00
3.232323e-01 7.069740e-01 5.952579e-03 7.055616e-01 2.495005e+00
3.333333e-01 7.038132e-01 1.120936e-02 7.011759e-01 2.490632e+00
3.434343e-01 6.987597e-01 1.962471e-02 6.941997e-01 2.483685e+00
3.535354e-01 6.912628e-01 3.214594e-02 6.839228e-01 2.473454e+00
3.636364e-01 6.808743e-01 4.959035e-02 6.698110e-01 2.459378e+00
3.737374e-01 6.673320e-01 7.252423e-02 6.516224e-01 2.441148e+00
3.838384e-01 6.506025e-01 1.011993e-01 6.294570e-01 2.418746e+00
3.939394e-01 6.308762e-01 1.355545e-01 6.037318e-01 2.392434e+00
4.040404e-01 6.085241e-01 1.752653e-01 5.751013e-01 2.362689e+00
4.141414e-01 5.840367e-01 2.198158e-01 5.443542e-01 2.330137e+00
4.242424e-01 5.579640e-01 2.685664e-01 5.123190e-01 2.295484e+00
4.343434e-01 5.308674e-01 3.208052e-01 4.797920e-01 2.259472e+00
4.444444e-01 5.032879e-01 3.757768e-01 4.474939e-01 2.222853e+00
4.545455e-01 4.757276e-01 4.326893e-01 4.160511e-01 2.186393e+00
4.646465e-01 4.486416e-01 4.907049e-01 3.859925e-01 2.150896e+00
4.747475e-01 4.224342e-01 5.489194e-01 3.577578e-01 2.117239e+00
4.848485e-01 3.974552e-01 6.063390e-01 3.317077e-01 2.086447e+00
4.949495e-01 3.739921e-01 6.618640e-01 3.081341e-01 2.059764e+00
5.050505e-01 3.522559e-01 7.142959e-01 2.872645e-01 2.038748e+00
5.151515e-01 3.323604e-01 7.623850e-01 2.692586e-01 2.025351e+00
5.252525e-01 3.142983e-01 8.049356e-01 2.541960e-01 2.021932e+00
5.353535e-01 2.979279e-01 8.409676e-01 2.420567e-01 2.031168e+00
5.454545e-01 2.829846e-01 8.699041e-01 2.327009e-01 2.055774e+00
5.555556e-01 2.691343e-01 8.917165e-01 2.258591e-01 2.098015e+00
5.656566e-01 2.560644e-01 9.069479e-01 2.211408e-01 2.159035e+00
5.757576e-01 2.435842e-01 9.165639e-01 2.180671e-01 2.238107e+00
5.858586e-01 2.316792e-01 9.216151e-01 2.161040e-01 2.331931e+00
5.959596e-01 2.204560e-01 9.226536e-01 2.146470e-01 2.434124e+00
